"Region","hilo","Species","Neighborhood","tree.uniqueID","hegyi","DBH","drought_fx","post1_fx","spei12","legacy_mean","scaled_leg","scaled_dfx","scaled_spei","rel_dfx","rel_leg","Region1"
"San Jac","low","PJ",2,"12pp2_2",2.13319391958153,47.1,0.200737861468291,0.0165796551599199,-1.60149604093809,-0.0461349599827739,0.41196359688054,0.671595594080409,0.377702132999721,1.77810908491985,0.613410213693594,"lat1"
"San Jac","low","PJ",2,"12pp2_21",8.04775691561676,19.1,0.182904834100365,-0.0375688410926129,-1.49589394937706,0.311556331982027,0.959252615557357,0.647920629370279,0.0321926825319009,20.1263323964454,1.4805094514272,"lat1"
"San Jac","low","PJ",2,"12pp2_7",2.92665675508082,26.3,0.0686776171792149,-0.124100336168372,-1.5147992054952,-0.208835288069224,0.16302238724776,0.49627361656927,0.0940469938980373,5.27686846755904,0.328492955911561,"lat1"
"San Jac","low","PJ",2,"12pp2_8",1.71389576535412,66.2,0.296113199807542,0.133871984397622,-1.57478680801923,0.0663714508412595,0.584105118236881,0.798215024579332,0.290314731369696,2.74948164295135,0.731764124014968,"lat1"
"San Jac","low","PJ",3,"12pp3_1",1.64007321906686,109.5,0.21596428201494,0.103551989101261,-1.57478700219374,0.0396108031978226,0.54315973064446,0.691810051315633,0.290315366670842,2.38296049998623,0.785128417275117,"lat1"
"San Jac","low","PJ",3,"12pp3_2",3.22367336521135,23.9,-0.219089537640619,-0.154021183258652,-1.56543426361281,0.12487434505529,0.673618037011826,0.11423656281879,0.259715029881116,0.439853492002682,5.89669384643836,"lat1"
"San Jac","low","PJ",3,"12pp3_3",0.92587860465205,92.6,0.177067823824497,0.103898424572569,-1.57478700219374,0.0495112747099933,0.558308042778564,0.64017146769163,0.290315366670842,2.20508984774979,0.872122659249007,"lat1"
"SEKI","low","AC",1,"4ac1_1",1.691966742216,83,0.0504137788953898,-0.0929493619404078,-1.60689136615746,-0.120924970383161,0.297530418555124,0.472026711211026,0.395354584992688,1.19393255859106,0.630325385171072,"lat3"
"SEKI","low","AC",1,"4ac1_102",0.762767389582834,120.6,-0.00358613763829261,0.0734944657610224,-1.60689136615746,0.0720872536800855,0.592850637618771,0.400336913853103,0.395354584992688,1.01260217801826,1.48087927219299,"lat3"
"SEKI","low","AC",1,"4ac1_105",2.78582893982489,45.6,0.119829120413329,-0.0240838297413805,-1.56951986980458,-0.0485383681797945,0.4082862389376,0.564181886374085,0.273082336619856,2.0659772190226,0.723678389537808,"lat3"
"SEKI","low","AC",1,"4ac1_2",3.0524001289185,41,0.0353801978197718,0.123455053736023,-1.56951986980458,0.116038996252873,0.660099426175144,0.452068265901158,0.273082336619856,1.65542843779918,1.4601764290163,"lat3"
"SEKI","low","AC",2,"4ac2_1",1.38489024264366,54.6,-0.0599423414970973,-0.0580265689133257,-1.61013690235072,-0.0354720363552281,0.428278506243555,0.325518930903455,0.405973346515598,0.801823404657793,1.31567926035791,"lat3"
"SEKI","low","AC",2,"4ac2_1924",1.00261512734015,86.2,0.053171523264911,0.0895689714141128,-1.61013690235072,0.0750243490945424,0.597344568847313,0.475687867518418,0.405973346515598,1.17172191623211,1.25574901029862,"lat3"
