"Year","zeroRing","raw_growth","BAI","spline_growth","fss_growth","Site","Species","Neighborhood","ID","label","siteno","Region","hilo","tree.uniqueID","hegyi","DBH","prev3","next3","Name","Longitude","Latitude","Date","Month","hydroyear","total_ppt_mm","mean_temp_C","spei1","spei6","spei12","spi12","spei_prev3","spei_next3","cutoff","droughtyear","reduction","resistance","recovery","resilience","rel_res","drought_fx3"
1987,"no",1.105,944.599714785769,1.04657996343356,1.13702225955481,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,1043.96703448933,649.036060649739,"ic1",-119.0142051,37.68938528,"1987-09",9,1987,319,4.51666666666667,-1.00558684734974,-0.968149824474213,-1.42327847214898,-1.51592832088806,0.112907181048367,-0.913915391421646,-1.33456713838902,"yes","yes",0.904817569500965,0.687101690261401,0.621701681382326,-0.283115888118639,0.105195161662843
1992,"no",0.79,695.241594994609,0.811353012011393,0.902225847803289,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,673.01831102502,771.942297522582,"ic1",-119.0142051,37.68938528,"1992-09",9,1992,383,5.46666666666667,-0.725339759876028,-1.21717279253656,-1.34129056172265,-1.17942258326794,-0.856104829286783,0.0871695926958206,-1.33456713838902,"yes","no",1.03302032590427,1.11032237294227,1.14698557955563,0.113965253651356,-0.0319648365828304
1994,"no",0.83,739.413576414811,0.880285345680523,0.915166516651667,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,738.027674844315,953.097964901278,"ic1",-119.0142051,37.68938528,"1994-09",9,1994,342,5.275,0.912816162192082,-0.819717320256956,-1.49302639331784,-1.39526421442495,-0.564897545454367,0.850593028956428,-1.33456713838902,"yes","no",1.00187784498839,1.28899170275255,1.29141222936163,0.289534384373246,-0.00187432529602242
2007,"no",0.665,642.822684503119,0.891214317980236,0.841120289106869,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,855.733054608743,751.517606480054,"ic1",-119.0142051,37.68938528,"2007-09",9,2007,403,5.74166666666667,-0.211864651994874,-1.72423792533179,-1.39459803472366,-1.07389594748089,0.559824291204381,0.0481729959280923,-1.33456713838902,"yes","yes",0.751195341866313,1.16909005328733,0.878215002251679,0.127019660385366,0.331211662622324
2012,"no",0.91,901.851059512345,1.36414379791659,1.43757556218258,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,758.560946829134,460.861093181424,"ic1",-119.0142051,37.68938528,"2012-09",9,2012,384,6.3,-1.62151027523967,-1.8565552975367,-1.54480288897165,-1.17414870708256,0.680191991716466,-1.68100550910279,-1.33456713838902,"yes","no",1.18889729728663,0.511016856187566,0.607546559189308,-0.581350738097323,-0.158884453449211
2013,"no",0.56,557.57142646466,0.860156491370818,0.978274916998945,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,NA,NA,"ic1",-119.0142051,37.68938528,"2013-09",9,2013,415,6.10833333333333,-0.529981832142262,-1.64570225669967,-1.47610892087614,-1.01055589410172,0.23820051793774,-1.26937152001119,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2014,"no",0.495,494.493932687788,0.779567525244567,0.96705706454008,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,NA,NA,"ic1",-119.0142051,37.68938528,"2014-09",9,2014,347,6.21666666666667,-0.420512189820389,-1.13516019648795,-1.65062767795551,-1.36899003488036,-0.4996220816546,-0.0305129737681151,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2015,"no",0.33,330.517920391824,0.533225447260971,0.731239931036243,"ic","PJ",1,1,"9PJ1_1A",9,"Mammoth","low","9pj1_1",8.98956124487409,37.5,NA,NA,"ic1",-119.0142,37.6894,"2015-09",9,2015,342.366,7.19259259259259,-0.988218546616032,0.220523591889371,-1.91627992847672,-1.39334145144867,-1.55717982926777,0.334710103964701,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
1924,"no",0.535,4.51281930706541,0.787033847478467,0.890627601132013,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,NA,NA,"ic1",-119.0142051,37.68938528,"1924-09",9,1924,292,4.575,-0.315435681450596,-1.46686690472836,-1.5627459889525,-1.65716880561764,0.537185925688256,0.57156608743076,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
1934,"no",0.815,44.0516478080851,1.58729300449057,1.25461822660099,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,32.6914131532554,29.6735207104007,"ic1",-119.0142051,37.68938528,"1934-09",9,1934,414,6.48333333333333,-0.178789280678756,-1.2374499193628,-1.4839805195065,-1.01583410941574,-0.47352386327951,0.559831946375586,-1.33456713838902,"yes","no",1.34749903901595,0.673607508161239,0.907685469921201,-0.439813569094753,-0.257884442923035
1959,"no",0.16,16.0095561626936,0.660636037388797,0.83945679471677,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,19.8536089336261,19.100045575785,"ic1",-119.0142051,37.68938528,"1959-09",9,1959,338,5.25833333333333,1.85428707505171,-0.425392327680852,-1.48657427210883,-1.41627272657104,-0.479338003336624,-0.879729687515464,-1.33456713838902,"yes","yes",0.806380150642445,1.19304029304029,0.962044011224337,0.155663860581892,0.240109890109891
1968,"no",0.215,23.7857048386758,0.873566075523578,0.84913112164297,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,21.6141574566977,41.0950426019142,"ic1",-119.0142051,37.68938528,"1968-09",9,1968,303,4.53333333333333,-0.763559239010036,-0.636501883161014,-1.44714501212832,-1.59967709464732,-0.0299531941397921,0.160202527026991,-1.33456713838902,"yes","no",1.10046875000002,1.72772019499263,1.90130208333334,0.800833333333314,-0.0912963225898254
1977,"no",0.185,24.1282955175493,0.719554655355099,0.733544805709754,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,36.2394493564034,31.5322701838359,"ic1",-119.0142051,37.68938528,"1977-09",9,1977,209,4.38333333333333,-0.457821246819144,-0.0307248489667141,-1.84643069341605,-2.08977834319344,-0.430920197641393,0.413551022836152,-1.33456713838902,"yes","yes",0.665801935351039,1.30685858687786,0.870108976373402,0.204307041022363,0.501948172428724
1987,"no",0.145,21.2892382365002,0.586133397625109,0.672413101516749,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,24.6099802111609,41.9767044002053,"ic1",-119.0142051,37.68938528,"1987-09",9,1987,319,4.51666666666667,-1.00558684734974,-0.968149824474213,-1.42327847214898,-1.51592832088806,0.112907181048367,-0.913915391421646,-1.33456713838902,"yes","yes",0.865065231821896,1.97173350844638,1.70567810457517,0.840612872753273,0.155982188642492
1992,"yes",0.313763440860215,48.5206965277097,1.32127147071802,1.35066080314131,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,38.0729875487934,30.4401118250891,"ic1",-119.0142051,37.68938528,"1992-09",9,1992,383,5.46666666666667,-0.725339759876028,-1.21717279253656,-1.34129056172265,-1.17942258326794,-0.856104829286783,0.0871695926958206,-1.33456713838902,"yes","no",1.2744126387646,0.62736345525677,0.79951991647826,-0.474892722286343,-0.215324793883569
1994,"no",0.18,28.3747229688451,0.771837670033285,0.837439760264136,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,37.0915001486299,29.5900877790515,"ic1",-119.0142051,37.68938528,"1994-09",9,1994,342,5.275,0.912816162192082,-0.819717320256956,-1.49302639331784,-1.39526421442495,-0.564897545454367,0.850593028956428,-1.33456713838902,"yes","yes",0.764992595477248,1.04283265819162,0.797759261838444,0.0327666663611957,0.307202195043653
2007,"no",0.26,45.3638344770414,1.2576500584919,1.28440481386809,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,32.655065264059,29.179951169097,"ic1",-119.0142051,37.68938528,"2007-09",9,2007,403,5.74166666666667,-0.211864651994874,-1.72423792533179,-1.39459803472366,-1.07389594748089,0.559824291204381,0.0481729959280923,-1.33456713838902,"yes","no",1.38918217159315,0.643242607365234,0.893581162160872,-0.495601009432273,-0.280152005655833
2012,"no",0.23,41.5891298303944,1.16700567776855,1.24325879365893,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,30.3445792579479,36.685965102578,"ic1",-119.0142051,37.68938528,"2012-09",9,2012,384,6.3,-1.62151027523967,-1.8565552975367,-1.54480288897165,-1.17414870708256,0.680191991716466,-1.68100550910279,-1.33456713838902,"yes","no",1.37056208546709,0.882104656966565,1.20897919825233,-0.161582887214762,-0.270372345329252
2013,"no",0.34,62.0884238838051,1.74222917539697,1.87654044180992,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,NA,NA,"ic1",-119.0142051,37.68938528,"2013-09",9,2013,415,6.10833333333333,-0.529981832142262,-1.64570225669967,-1.47610892087614,-1.01055589410172,0.23820051793774,-1.26937152001119,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2014,"no",0.07,12.873074508765,0.362303347888909,0.394754764273202,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,NA,NA,"ic1",-119.0142051,37.68938528,"2014-09",9,2014,347,6.21666666666667,-0.420512189820389,-1.13516019648795,-1.65062767795551,-1.36899003488036,-0.4996220816546,-0.0305129737681151,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2015,"no",0.19,35.0963969151641,0.993402023955615,1.09531496081546,"ic","PJ",1,2,"9PJ1_2A",9,"Mammoth","low","9pj1_2",51.0578902229825,7.5,NA,NA,"ic1",-119.0142,37.6894,"2015-09",9,2015,342.366,7.19259259259259,-0.988218546616032,0.220523591889371,-1.91627992847672,-1.39334145144867,-1.55717982926777,0.334710103964701,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
1924,"no",0.565,53.6671204429278,0.809485673213606,1.01647135333073,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,49.7931963618469,45.1002852559145,"ic1",-119.0142051,37.68938528,"1924-09",9,1924,292,4.575,-0.315435681450596,-1.46686690472836,-1.5627459889525,-1.65716880561764,0.537185925688256,0.57156608743076,-1.33456713838902,"yes","no",1.077800269196,0.840370880414131,0.905751961134829,-0.17204830806117,-0.0721843104140574
1934,"no",0.79,100.440801205715,1.3340719193199,1.21959672337744,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,61.316113156255,111.177508258624,"ic1",-119.0142051,37.68938528,"1934-09",9,1934,414,6.48333333333333,-0.178789280678756,-1.2374499193628,-1.4839805195065,-1.01583410941574,-0.47352386327951,0.559831946375586,-1.33456713838902,"yes","no",1.63808167275308,1.10689587223541,1.81318584195486,0.175104169201783,-0.389529828314771
1959,"no",1.015,226.382930998232,1.35735148547293,1.09681332010145,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,230.76136867954,214.887529319481,"ic1",-119.0142051,37.68938528,"1959-09",9,1959,338,5.25833333333333,1.85428707505171,-0.425392327680852,-1.48657427210883,-1.41627272657104,-0.479338003336624,-0.879729687515464,-1.33456713838902,"yes","yes",0.981026123625621,0.94922142924795,0.931211019197488,-0.049815104428133,0.0193408472184779
1968,"no",1.28,345.142908745743,1.54754465206821,1.46954076850984,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,177.949651556307,245.704877735115,"ic1",-119.0142051,37.68938528,"1968-09",9,1968,303,4.53333333333333,-0.763559239010036,-0.636501883161014,-1.44714501212832,-1.59967709464732,-0.0299531941397921,0.160202527026991,-1.33456713838902,"yes","no",1.93955372054512,0.711893165147189,1.38075503709187,-0.558798683453247,-0.484417477377762
1977,"no",0.77,252.256067075586,0.90997597751287,0.8044852319903,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,359.982143105158,327.250046327038,"ic1",-119.0142051,37.68938528,"1977-09",9,1977,209,4.38333333333333,-0.457821246819144,-0.0307248489667141,-1.84643069341605,-2.08977834319344,-0.430920197641393,0.413551022836152,-1.33456713838902,"yes","yes",0.700746056178395,1.2972930646262,0.909072998744392,0.208326942565997,0.427050485954389
1987,"no",1.03,388.365568792363,1.30032135103215,1.32137681605357,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,359.65874232141,260.334777304045,"ic1",-119.0142051,37.68938528,"1987-09",9,1987,319,4.51666666666667,-1.00558684734974,-0.968149824474213,-1.42327847214898,-1.51592832088806,0.112907181048367,-0.913915391421646,-1.33456713838902,"yes","no",1.07981684606265,0.67033434017739,0.723838313017834,-0.355978533044812,-0.0739170224595803
1992,"no",0.805,322.432571072392,1.0818440584019,1.12396623139686,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,271.421876657586,291.62223888035,"ic1",-119.0142051,37.68938528,"1992-09",9,1992,383,5.46666666666667,-0.725339759876028,-1.21717279253656,-1.34129056172265,-1.17942258326794,-0.856104829286783,0.0871695926958206,-1.33456713838902,"yes","no",1.18793877281734,0.904444107214203,1.07442422280592,-0.113514550011425,-0.158205773830937
1994,"no",0.685,280.82406133119,0.949142807159654,0.968767467726201,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,314.978173844015,312.256009989617,"ic1",-119.0142051,37.68938528,"1994-09",9,1994,342,5.275,0.912816162192082,-0.819717320256956,-1.49302639331784,-1.39526421442495,-0.564897545454367,0.850593028956428,-1.33456713838902,"yes","yes",0.891566732716729,1.1119275481931,0.991357611160241,0.099790878443512,0.121621033293672
2007,"no",0.41,189.446833470893,0.750991305600605,0.768032709718898,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,292.532750971179,235.608977043723,"ic1",-119.0142051,37.68938528,"2007-09",9,2007,403,5.74166666666667,-0.211864651994874,-1.72423792533179,-1.39459803472366,-1.07389594748089,0.559824291204381,0.0481729959280923,-1.33456713838902,"yes","yes",0.647608969737402,1.24366806627002,0.805410595092432,0.15780162535503,0.544141676118985
2012,"no",0.41,195.758293111955,0.872075855277565,0.995519481956377,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,243.505893777298,166.289604242569,"ic1",-119.0142051,37.68938528,"2012-09",9,2012,384,6.3,-1.62151027523967,-1.8565552975367,-1.54480288897165,-1.17414870708256,0.680191991716466,-1.68100550910279,-1.33456713838902,"yes","yes",0.803916037001505,0.849463905712887,0.682897656656525,-0.121018380344981,0.243910998130925
2013,"no",0.395,189.595352263591,0.868530430231348,1.04330998992668,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,NA,NA,"ic1",-119.0142051,37.68938528,"2013-09",9,2013,415,6.10833333333333,-0.529981832142262,-1.64570225669967,-1.47610892087614,-1.01055589410172,0.23820051793774,-1.26937152001119,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2014,"no",0.365,176.067183058334,0.830644852601022,1.05686770645347,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,NA,NA,"ic1",-119.0142051,37.68938528,"2014-09",9,2014,347,6.21666666666667,-0.420512189820389,-1.13516019648795,-1.65062767795551,-1.36899003488036,-0.4996220816546,-0.0305129737681151,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2015,"no",0.275,133.206277405783,0.648531812336446,0.881078158814976,"ic","PJ",1,3,"9PJ1_3A",9,"Mammoth","low","9pj1_3",21.4235319119497,18.9,NA,NA,"ic1",-119.0142,37.6894,"2015-09",9,2015,342.366,7.19259259259259,-0.988218546616032,0.220523591889371,-1.91627992847672,-1.39334145144867,-1.55717982926777,0.334710103964701,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
1924,"no",1.075,192.112710456915,0.659152398672849,0.734695973394401,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,242.282767037499,297.844451110112,"ic1",-119.0142051,37.68938528,"1924-09",9,1924,292,4.575,-0.315435681450596,-1.46686690472836,-1.5627459889525,-1.65716880561764,0.537185925688256,0.57156608743076,-1.33456713838902,"yes","yes",0.79292767209969,1.55036306760613,1.22932577810626,0.436398106006573,0.261149074734619
1934,"no",1.345,362.352788921557,0.855022481065226,0.893708554904686,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,328.407356700743,475.121801838551,"ic1",-119.0142051,37.68938528,"1934-09",9,1934,414,6.48333333333333,-0.178789280678756,-1.2374499193628,-1.4839805195065,-1.01583410941574,-0.47352386327951,0.559831946375586,-1.33456713838902,"yes","no",1.1033637996476,1.31121331576506,1.44674530623106,0.343381506583464,-0.0936806152971605
1959,"no",1.42,751.510431761698,1.03940592548406,1.01082298249437,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,683.773060301148,710.660119227507,"ic1",-119.0142051,37.68938528,"1959-09",9,1959,338,5.25833333333333,1.85428707505171,-0.425392327680852,-1.48657427210883,-1.41627272657104,-0.479338003336624,-0.879729687515464,-1.33456713838902,"yes","no",1.09906411263222,0.945642387906141,1.03932161193147,-0.0597425007007439,-0.0901349716487092
1968,"no",1.005,606.975257087816,0.863380176354406,0.868901632112924,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,764.14924226667,631.148477380311,"ic1",-119.0142051,37.68938528,"1968-09",9,1968,303,4.53333333333333,-0.763559239010036,-0.636501883161014,-1.44714501212832,-1.59967709464732,-0.0299531941397921,0.160202527026991,-1.33456713838902,"yes","yes",0.794315067678882,1.03982570954947,0.825949228855028,0.0316341611761467,0.258946280500713
1977,"no",0.675,444.037810746441,0.70060002315707,0.849056603773585,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,546.281807595503,553.128882604063,"ic1",-119.0142051,37.68938528,"1977-09",9,1977,209,4.38333333333333,-0.457821246819144,-0.0307248489667141,-1.84643069341605,-2.08977834319344,-0.430920197641393,0.413551022836152,-1.33456713838902,"yes","yes",0.812836533401878,1.24567969037195,1.01253396125106,0.199697427849179,0.230259663421877
1987,"no",0.75,525.407809367992,0.927367185221033,1.03494067646652,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,504.654448298377,559.976664470969,"ic1",-119.0142051,37.68938528,"1987-09",9,1987,319,4.51666666666667,-1.00558684734974,-0.968149824474213,-1.42327847214898,-1.51592832088806,0.112907181048367,-0.913915391421646,-1.33456713838902,"yes","no",1.04112390396952,1.06579433058781,1.10962395429017,0.0685000503206463,-0.0394995291268689
1992,"no",0.955,693.966114745348,1.25743710542118,1.23130617919223,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,630.705853155359,566.190734739772,"ic1",-119.0142051,37.68938528,"1992-09",9,1992,383,5.46666666666667,-0.725339759876028,-1.21717279253656,-1.34129056172265,-1.17942258326794,-0.856104829286783,0.0871695926958206,-1.33456713838902,"yes","no",1.10030073650578,0.815876629577998,0.897709656422525,-0.202591080083256,-0.0911575655436761
1994,"no",0.815,600.758987704154,1.09701936800023,1.05851713130305,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,647.495728573328,562.580285562573,"ic1",-119.0142051,37.68938528,"1994-09",9,1994,342,5.275,0.912816162192082,-0.819717320256956,-1.49302639331784,-1.39526421442495,-0.564897545454367,0.850593028956428,-1.33456713838902,"yes","yes",0.927819229059391,0.936449220198131,0.868855593537498,-0.0589636355218933,0.0777961575702463
2007,"no",0.575,458.6038050848,0.878918445390472,0.838528647724558,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,590.219886829162,461.408226306858,"ic1",-119.0142051,37.68938528,"2007-09",9,2007,403,5.74166666666667,-0.211864651994874,-1.72423792533179,-1.39459803472366,-1.07389594748089,0.559824291204381,0.0481729959280923,-1.33456713838902,"yes","yes",0.777005003251512,1.00611512855097,0.781756488731142,0.00475148547963011,0.286992999807372
2012,"no",0.92,753.347635145522,1.47920447640881,1.41644171657144,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,566.557960741038,508.938716739893,"ic1",-119.0142051,37.68938528,"2012-09",9,2012,384,6.3,-1.62151027523967,-1.8565552975367,-1.54480288897165,-1.17414870708256,0.680191991716466,-1.68100550910279,-1.33456713838902,"yes","no",1.32969208333101,0.675569541864405,0.898299471556659,-0.431392611774355,-0.247946188041597
2013,"no",0.71,585.023614040314,1.15380447167668,1.15568173436858,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,676.900250412767,408.496973056379,"ic1",-119.0142051,37.68938528,"2013-09",9,2013,415,6.10833333333333,-0.529981832142262,-1.64570225669967,-1.47610892087614,-1.01055589410172,0.23820051793774,-1.26937152001119,-1.33456713838902,"yes","yes",0.86426857381656,0.698257238259495,0.603481787467624,-0.260786786348936,0.157047739898789
2014,"no",0.66,546.665396058501,1.08427281106847,1.1532341063822,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,NA,NA,"ic1",-119.0142051,37.68938528,"2014-09",9,2014,347,6.21666666666667,-0.420512189820389,-1.13516019648795,-1.65062767795551,-1.36899003488036,-0.4996220816546,-0.0305129737681151,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
2015,"no",0.475,395.127140120863,0.789015963296283,0.895801917737203,"ic","PJ",1,4,"9PJ1_4A",9,"Mammoth","low","9pj1_4",9.73123715140702,40.5,NA,NA,"ic1",-119.0142,37.6894,"2015-09",9,2015,342.366,7.19259259259259,-0.988218546616032,0.220523591889371,-1.91627992847672,-1.39334145144867,-1.55717982926777,0.334710103964701,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
1959,"no",2.565,530.10771051758,1.3842088860845,1.40026048637385,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,278.413909987169,452.043138606504,"ic1",-119.0142051,37.68938528,"1959-09",9,1959,338,5.25833333333333,1.85428707505171,-0.425392327680852,-1.48657427210883,-1.41627272657104,-0.479338003336624,-0.879729687515464,-1.33456713838902,"yes","no",1.90402739052086,0.852738282499501,1.62363704682477,-0.280390343696096,-0.474797471413244
1968,"no",2.15,661.730939385212,1.31435041115969,1.25614476885485,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,463.380806154106,518.200262782371,"ic1",-119.0142051,37.68938528,"1968-09",9,1968,303,4.53333333333333,-0.763559239010036,-0.636501883161014,-1.44714501212832,-1.59967709464732,-0.0299531941397921,0.160202527026991,-1.33456713838902,"yes","no",1.42804995501937,0.783098132397754,1.11830325274637,-0.309746702273006,-0.299744384651843
1977,"no",1.24,493.491427122378,0.911119502861056,0.91557852933091,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,582.099419598346,541.205098587055,"ic1",-119.0142051,37.68938528,"1977-09",9,1977,209,4.38333333333333,-0.457821246819144,-0.0307248489667141,-1.84643069341605,-2.08977834319344,-0.430920197641393,0.413551022836152,-1.33456713838902,"yes","yes",0.847778593324989,1.09668591761138,0.929746844551902,0.0819682512269132,0.179553255854219
1987,"no",0.64,295.420293498839,0.53017854152405,0.623263750823898,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,468.506366928316,493.953660121476,"ic1",-119.0142051,37.68938528,"1987-09",9,1987,319,4.51666666666667,-1.00558684734974,-0.968149824474213,-1.42327847214898,-1.51592832088806,0.112907181048367,-0.913915391421646,-1.33456713838902,"yes","yes",0.630557692173349,1.67203699607528,1.05431578947369,0.423758097300337,0.585897709935615
1992,"no",1.045,515.967087824505,0.848133319044181,0.852753869377213,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,531.239128931829,636.883114430238,"ic1",-119.0142051,37.68938528,"1992-09",9,1992,383,5.46666666666667,-0.725339759876028,-1.21717279253656,-1.34129056172265,-1.17942258326794,-0.856104829286783,0.0871695926958206,-1.33456713838902,"yes","yes",0.971252040228981,1.2343483324015,1.1988633361982,0.227611295969219,0.0295988668031431
1994,"no",1.12,570.151314418216,0.895684838811419,0.861772426903233,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,584.225623326356,800.90003818732,"ic1",-119.0142051,37.68938528,"1994-09",9,1994,342,5.275,0.912816162192082,-0.819717320256956,-1.49302639331784,-1.39526421442495,-0.564897545454367,0.850593028956428,-1.33456713838902,"yes","yes",0.975909463148832,1.40471488521352,1.3708745495059,0.394965086357064,0.0246852169805158
2007,"no",0.975,614.984433398872,0.792238131340654,0.758455404995739,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,934.310807094911,727.155103815057,"ic1",-119.0142051,37.68938528,"2007-09",9,2007,403,5.74166666666667,-0.211864651994874,-1.72423792533179,-1.39459803472366,-1.07389594748089,0.559824291204381,0.0481729959280923,-1.33456713838902,"yes","yes",0.658222540859896,1.18239595073365,0.778279666994358,0.120057126134463,0.519243018772359
2012,"no",1.145,763.867179606253,1.00360140755216,1.10612302883933,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,750.601883166289,651.438689152971,"ic1",-119.0142051,37.68938528,"2012-09",9,2012,384,6.3,-1.62151027523967,-1.8565552975367,-1.54480288897165,-1.17414870708256,0.680191991716466,-1.68100550910279,-1.33456713838902,"yes","no",1.01767287924193,0.852816702360174,0.867888428956487,-0.149784450285444,-0.0173659725068984
2013,"no",1.46,985.962464950871,1.30336868930814,1.48041006523765,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,752.383794519401,497.883923430809,"ic1",-119.0142051,37.68938528,"2013-09",9,2013,415,6.10833333333333,-0.529981832142262,-1.64570225669967,-1.47610892087614,-1.01055589410172,0.23820051793774,-1.26937152001119,-1.33456713838902,"yes","no",1.31045149049319,0.504972492493026,0.661741955445547,-0.648709535047643,-0.236904221747538
2014,"no",0.76,518.541230305035,0.691566210674338,0.81085745665647,"ic","PJ",1,5,"9PJ1_5A",9,"Mammoth","low","9pj1_5",10.5371862781911,32.7,NA,NA,"ic1",-119.0142051,37.68938528,"2014-09",9,2014,347,6.21666666666667,-0.420512189820389,-1.13516019648795,-1.65062767795551,-1.36899003488036,-0.4996220816546,-0.0305129737681151,-1.33456713838902,"yes",NA,NA,NA,NA,NA,NA
